Username,Tweets,Date,Likes,Retweets
Chiltern Railway,"If you're traveling today or tomorrow, please remember to carry water with you and stay hydrated at all times. For more guidance on traveling during warm weather spells, please visit: https://chilternrailways.co.uk/hotweather.",16/11/2020,1,19
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",14/11/2020,3,16
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",12/11/2020,7,11
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",10/11/2020,4,3
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,08/11/2020,8,11
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",06/11/2020,5,2
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",04/11/2020,6,6
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",02/11/2020,10,9
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,31/10/2020,9,2
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,30/10/2020,27,11
Chiltern Railway,"The last trains Southbound today are as follows - 21.48 Aylesbury - Marylebone via Amersham, 20.37 Aylesbury - Princes Risborough, 21.13 Aylesbury Vale Parkway - Marylebone via Amersham, 22.22 Birmingham Moor Street - Banbury.",29/10/2020,3,4
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",28/10/2020,27,8
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",27/10/2020,13,14
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",26/10/2020,33,5
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",25/10/2020,25,12
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",24/10/2020,6,11
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",23/10/2020,36,2
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",22/10/2020,14,14
Chiltern Railway,"When assistance has been booked but not provided at the time of travel, we will provide appropriate redress, and you can make a complaint on the webform via http://chilternrailways.co.uk/contact-us.",21/10/2020,18,10
Chiltern Railway,"If you are registered blind or have a visual impairment, you can buy a season ticket that allows a companion to travel with you for free. You can buy these tickets at your local ticket offices. For full details, please ask a station staff who will be happy to assist.",20/10/2020,21,2
Chiltern Railway,"We're sorry for the delay in your journey. If you have been delayed by 15 minutes or more, you will likely be entitled to compensation. Claims can be made via this web link: https://chilternrailways.co.uk/delayrepay15.",19/10/2020,13,6
Chiltern Railway,"The last trains Southbound today are as follows - 21.48 Aylesbury - Marylebone via Amersham, 20.37 Aylesbury - Princes Risborough, 21.13 Aylesbury Vale Parkway - Marylebone via Amersham, 22.22 Birmingham Moor Street - Banbury.",18/10/2020,38,3
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",17/10/2020,39,2
Chiltern Railway,"If you are registered blind or have a visual impairment, you can buy a season ticket that allows a companion to travel with you for free. You can buy these tickets at your local ticket offices. For full details, please ask a station staff who will be happy to assist.",16/10/2020,9,8
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,15/10/2020,33,7
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",14/10/2020,35,6
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",13/10/2020,32,13
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",12/10/2020,4,11
Chiltern Railway,"If you are registered blind or have a visual impairment, you can buy a season ticket that allows a companion to travel with you for free. You can buy these tickets at your local ticket offices. For full details, please ask a station staff who will be happy to assist.",11/10/2020,11,9
Chiltern Railway,"The last trains Southbound today are as follows - 21.48 Aylesbury - Marylebone via Amersham, 20.37 Aylesbury - Princes Risborough, 21.13 Aylesbury Vale Parkway - Marylebone via Amersham, 22.22 Birmingham Moor Street - Banbury.",10/10/2020,6,3
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",09/10/2020,16,6
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",08/10/2020,4,7
Chiltern Railway,"When assistance has been booked but not provided at the time of travel, we will provide appropriate redress, and you can make a complaint on the webform via http://chilternrailways.co.uk/contact-us.",07/10/2020,37,8
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",06/10/2020,4,1
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,05/10/2020,7,4
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,04/10/2020,12,12
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,03/10/2020,37,6
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",02/10/2020,25,8
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",01/10/2020,40,14
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",30/09/2020,1,14
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",29/09/2020,18,5
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,28/09/2020,11,12
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",27/09/2020,11,12
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",26/09/2020,14,14
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",25/09/2020,4,2
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",24/09/2020,9,6
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",23/09/2020,29,1
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",22/09/2020,2,12
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",21/09/2020,8,4
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",20/09/2020,10,7
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",19/09/2020,33,8
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",18/09/2020,8,11
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",17/09/2020,6,11
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",16/09/2020,6,6
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",15/09/2020,24,5
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",14/09/2020,30,7
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,13/09/2020,10,9
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,12/09/2020,39,1
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",11/09/2020,11,15
Chiltern Railway,We can carry wheelchairs or mobility scooters up to 700mm wide and 1200mm long with a maximum weight of 300kg (including your weight) on our trains. Customers may remain in scooters/wheelchairs when traveling and can use the dedicated wheelchair bays on our trains.,10/09/2020,20,9
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,09/09/2020,12,15
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",08/09/2020,8,7
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,07/09/2020,10,6
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,06/09/2020,33,7
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,05/09/2020,23,11
Chiltern Railway,"When assistance has been booked but not provided at the time of travel, we will provide appropriate redress, and you can make a complaint on the webform via http://chilternrailways.co.uk/contact-us.",04/09/2020,38,8
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,03/09/2020,2,8
Chiltern Railway,"If you are registered blind or have a visual impairment, you can buy a season ticket that allows a companion to travel with you for free. You can buy these tickets at your local ticket offices. For full details, please ask a station staff who will be happy to assist.",02/09/2020,31,12
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",01/09/2020,39,1
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",31/08/2020,8,7
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",30/08/2020,5,13
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",29/08/2020,21,4
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,28/08/2020,35,5
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,27/08/2020,22,8
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",26/08/2020,28,11
Chiltern Railway,We can carry wheelchairs or mobility scooters up to 700mm wide and 1200mm long with a maximum weight of 300kg (including your weight) on our trains. Customers may remain in scooters/wheelchairs when traveling and can use the dedicated wheelchair bays on our trains.,25/08/2020,10,6
Chiltern Railway,"The last trains Southbound today are as follows - 21.48 Aylesbury - Marylebone via Amersham, 20.37 Aylesbury - Princes Risborough, 21.13 Aylesbury Vale Parkway - Marylebone via Amersham, 22.22 Birmingham Moor Street - Banbury.",24/08/2020,40,4
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",23/08/2020,29,7
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",22/08/2020,29,8
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",21/08/2020,35,14
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",20/08/2020,14,5
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",19/08/2020,1,1
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,18/08/2020,33,4
Chiltern Railway,We can carry wheelchairs or mobility scooters up to 700mm wide and 1200mm long with a maximum weight of 300kg (including your weight) on our trains. Customers may remain in scooters/wheelchairs when traveling and can use the dedicated wheelchair bays on our trains.,17/08/2020,17,4
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",16/08/2020,38,7
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",15/08/2020,27,12
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,14/08/2020,30,9
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,13/08/2020,3,15
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",12/08/2020,21,5
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",11/08/2020,17,6
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",10/08/2020,2,6
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",09/08/2020,38,10
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",08/08/2020,18,15
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,07/08/2020,23,14
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",06/08/2020,23,13
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",05/08/2020,23,3
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",04/08/2020,29,14
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",03/08/2020,10,3
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",02/08/2020,25,7
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",01/08/2020,25,1
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",31/07/2020,12,10
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",30/07/2020,15,9
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",29/07/2020,11,14
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",28/07/2020,35,5
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",27/07/2020,1,10
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,26/07/2020,6,1
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,25/07/2020,28,5
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",24/07/2020,12,11
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",23/07/2020,20,4
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",22/07/2020,23,2
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",21/07/2020,18,12
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,20/07/2020,4,7
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",19/07/2020,39,12
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",18/07/2020,27,14
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",17/07/2020,14,14
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,16/07/2020,23,2
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",15/07/2020,7,5
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",14/07/2020,28,2
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",13/07/2020,19,14
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",12/07/2020,17,5
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",11/07/2020,3,8
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",10/07/2020,27,11
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",09/07/2020,4,8
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",08/07/2020,34,5
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",07/07/2020,13,7
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",06/07/2020,18,14
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,05/07/2020,11,15
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,04/07/2020,32,2
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",03/07/2020,12,4
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",02/07/2020,17,15
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",01/07/2020,1,9
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",30/06/2020,19,2
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",29/06/2020,39,15
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",28/06/2020,16,10
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",27/06/2020,40,4
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",26/06/2020,14,15
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",25/06/2020,27,12
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",24/06/2020,32,15
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",23/06/2020,4,9
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,22/06/2020,23,7
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",21/06/2020,14,5
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",20/06/2020,33,7
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",19/06/2020,15,6
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",18/06/2020,9,14
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",17/06/2020,10,7
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",16/06/2020,2,1
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",15/06/2020,33,11
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",14/06/2020,8,8
