Username,Tweets,Date,Likes,Retweets
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,01/05/2020,522,48
Avanti West Coast,Engineering Works Notice: Please be advised that essential maintenance work is taking place between Birmingham New Street and Manchester Piccadilly. Delays are expected. #AvantiWestCoast,28/04/2020,255,17
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",25/04/2020,602,23
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",22/04/2020,340,18
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,19/04/2020,412,12
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",16/04/2020,78,57
Avanti West Coast,Important Service Announcement: Edinburgh Waverley station will be closed for maintenance. Please make alternative travel arrangements. #AvantiWestCoast,13/04/2020,526,49
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",10/04/2020,582,28
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",07/04/2020,120,42
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,04/04/2020,520,46
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,01/04/2020,479,43
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,29/03/2020,74,20
Avanti West Coast,"Customer Information: If you have any questions or require assistance, please reach out to our customer support team. We're here to help! #AvantiWestCoast",26/03/2020,180,46
Avanti West Coast,Find out how your journey will be affected  https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/carstairs-modernisation-project,23/03/2020,253,3
Avanti West Coast,Station Closure Update: Manchester Piccadilly station will be temporarily closed for renovations. We appreciate your understanding during this time. #AvantiWestCoast,20/03/2020,90,42
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",17/03/2020,84,19
Avanti West Coast,Important Service Announcement: Edinburgh Waverley station will be closed for maintenance. Please make alternative travel arrangements. #AvantiWestCoast,14/03/2020,309,28
Avanti West Coast,"Travelling into London today? Services and stations are expected to be extremely busy. Please be patient with our colleagues and fellow customers, and make a note of the last train services of the day.",11/03/2020,71,13
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",08/03/2020,94,30
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,05/03/2020,561,49
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",02/03/2020,458,19
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,28/02/2020,79,6
Avanti West Coast,Attention Passengers: Your feedback is important to us. Let us know how we can improve your travel experience. #AvantiWestCoast,25/02/2020,424,1
Avanti West Coast,Travelling to/from Scotland this weekend? ,22/02/2020,212,39
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",19/02/2020,440,60
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",16/02/2020,15,39
Avanti West Coast,"Travelling into London today? Services and stations are expected to be extremely busy. Please be patient with our colleagues and fellow customers, and make a note of the last train services of the day.",13/02/2020,304,52
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",10/02/2020,537,46
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",07/02/2020,144,44
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",04/02/2020,133,16
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",01/02/2020,115,58
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",29/01/2020,650,37
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,26/01/2020,274,10
Avanti West Coast,We are looking to our future generation for help! Enter your train name submission here - https://avantiwestcoast.co.uk/climate-train-competition,23/01/2020,134,8
Avanti West Coast,Attention Passengers: Your feedback is important to us. Let us know how we can improve your travel experience. #AvantiWestCoast,20/01/2020,560,24
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,17/01/2020,495,35
Avanti West Coast,Service Update: Our services are temporarily affected due to ongoing strike action. Please check our website for the latest updates. Train number 5678 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,14/01/2020,543,53
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,11/01/2020,459,55
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,08/01/2020,471,56
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",05/01/2020,525,52
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,30/12/2019,58,13
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,29/12/2019,63,1
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",28/12/2019,12,4
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,27/12/2019,35,20
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,26/12/2019,32,14
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,25/12/2019,4,20
Avanti West Coast,Travel info can be found here: https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/christmas-planned-work-2021. We hope you all have a wonderful festive break,24/12/2019,49,11
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",23/12/2019,67,20
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,22/12/2019,48,3
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",21/12/2019,55,13
Avanti West Coast,Cute ways to travel this month. Go green. Go train. Our new #ClimateTrain,20/12/2019,8,3
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,19/12/2019,8,1
Avanti West Coast,"Customer Information: If you have any questions or require assistance, please reach out to our customer support team. We're here to help! #AvantiWestCoast",18/12/2019,36,9
Avanti West Coast,"Planned Engineering Works: Liverpool Lime Street station will undergo maintenance, resulting in service disruptions. We apologize for any inconvenience caused. #AvantiWestCoast",17/12/2019,54,5
Avanti West Coast,Station Closure Update: Manchester Piccadilly station will be temporarily closed for renovations. We appreciate your understanding during this time. #AvantiWestCoast,16/12/2019,68,20
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,15/12/2019,18,7
Avanti West Coast,Engineering Works Alert: Trains on the Edinburgh to Birmingham route will be impacted by planned maintenance. Alternative travel options will be available. #AvantiWestCoast,14/12/2019,21,4
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,13/12/2019,1,19
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",12/12/2019,22,10
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",11/12/2019,46,13
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,10/12/2019,48,16
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",09/12/2019,49,8
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,08/12/2019,8,18
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,07/12/2019,11,12
Avanti West Coast,Service Update: Our services are temporarily affected due to ongoing strike action. Please check our website for the latest updates. Train number 5678 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,06/12/2019,76,20
Avanti West Coast,"Customer Service Update: Your satisfaction is our priority. If you have any concerns or feedback, please don't hesitate to reach out to us. #AvantiWestCoast",05/12/2019,28,9
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",04/12/2019,80,4
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,03/12/2019,30,10
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",02/12/2019,77,5
Avanti West Coast,Attention Passengers: Your feedback is important to us. Let us know how we can improve your travel experience. #AvantiWestCoast,01/12/2019,81,4
Avanti West Coast,We are looking to our future generation for help! Enter your train name submission here - https://avantiwestcoast.co.uk/climate-train-competition,30/11/2019,7,8
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,29/11/2019,24,14
Avanti West Coast,"Delays Alert: Due to unforeseen circumstances, delays are expected on the Birmingham to Manchester route. Please allow extra time for your journey. #AvantiWestCoast",28/11/2019,13,15
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,27/11/2019,24,3
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",26/11/2019,78,5
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",25/11/2019,76,11
Avanti West Coast,Service Update: Our trains are running smoothly across the network. Have a pleasant journey! Train number 1234 from London Euston to Birmingham New Street is on time. #AvantiWestCoast,24/11/2019,84,18
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",23/11/2019,76,7
Avanti West Coast,"Service Disruption: Due to industrial action, there may be disruptions on the Birmingham to Manchester route. We apologize for any inconvenience caused. Train number 1234 scheduled to depart Birmingham New Street at 09:00 may experience delays. #AvantiWestCoast",22/11/2019,63,12
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",21/11/2019,87,4
Avanti West Coast,Attention Passengers: Your feedback is important to us. Let us know how we can improve your travel experience. #AvantiWestCoast,20/11/2019,21,1
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,19/11/2019,79,2
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,18/11/2019,53,16
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,17/11/2019,35,18
Avanti West Coast,Engineering Works Notice: Please be advised that essential maintenance work is taking place between Birmingham New Street and Manchester Piccadilly. Delays are expected. #AvantiWestCoast,16/11/2019,76,12
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,15/11/2019,15,14
Avanti West Coast,Important Service Announcement: Edinburgh Waverley station will be closed for maintenance. Please make alternative travel arrangements. #AvantiWestCoast,14/11/2019,84,15
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,13/11/2019,49,12
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,12/11/2019,19,1
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,11/11/2019,77,6
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,10/11/2019,19,6
Avanti West Coast,Find out how your journey will be affected  https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/carstairs-modernisation-project,09/11/2019,2,6
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",08/11/2019,19,14
Avanti West Coast,Engineering Works Notice: Please be advised that essential maintenance work is taking place between Birmingham New Street and Manchester Piccadilly. Delays are expected. #AvantiWestCoast,07/11/2019,90,18
Avanti West Coast,Engineering Works Alert: Trains on the Edinburgh to Birmingham route will be impacted by planned maintenance. Alternative travel options will be available. #AvantiWestCoast,06/11/2019,12,8
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,05/11/2019,51,5
Avanti West Coast,"You can now join Club Avanti for exclusive perks: -10% discount on your first return journey, -Free welcome drink, -10% off in our onboard shop, -Free Standard Premium and First Class tickets",04/11/2019,44,9
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",03/11/2019,16,17
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,02/11/2019,82,11
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,01/11/2019,52,1
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,31/10/2019,25,1
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",30/10/2019,8,8
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",29/10/2019,26,2
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,28/10/2019,21,3
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,27/10/2019,49,15
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,26/10/2019,33,6
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",25/10/2019,27,5
Avanti West Coast,Find out how your journey will be affected  https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/carstairs-modernisation-project,24/10/2019,90,9
Avanti West Coast,Station Closure Update: Manchester Piccadilly station will be temporarily closed for renovations. We appreciate your understanding during this time. #AvantiWestCoast,23/10/2019,27,5
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",22/10/2019,22,5
Avanti West Coast,Are you a First Class fan?,21/10/2019,8,12
Avanti West Coast,We are signing off for a few days! There will be no services or Social Media assistance on 25th or 26th December.,20/10/2019,11,17
Avanti West Coast,"Delays Alert: Due to unforeseen circumstances, delays are expected on the Birmingham to Manchester route. Please allow extra time for your journey. #AvantiWestCoast",19/10/2019,56,20
Avanti West Coast,"Customer Information: If you have any questions or require assistance, please reach out to our customer support team. We're here to help! #AvantiWestCoast",18/10/2019,54,14
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",17/10/2019,9,14
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,16/10/2019,44,2
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,15/10/2019,47,10
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,14/10/2019,8,4
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",13/10/2019,69,15
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,12/10/2019,43,8
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,11/10/2019,7,7
Avanti West Coast,"Service Update: Due to ongoing engineering works, some services between London Euston and Glasgow may be affected. Please check our website for detailed information. #AvantiWestCoast",10/10/2019,22,8
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,09/10/2019,53,11
Avanti West Coast,Sometimes your seat needs to take a seat.,08/10/2019,84,10
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,07/10/2019,90,13
Avanti West Coast,We are signing off for a few days! There will be no services or Social Media assistance on 25th or 26th December.,06/10/2019,22,16
Avanti West Coast,Important Service Announcement: Edinburgh Waverley station will be closed for maintenance. Please make alternative travel arrangements. #AvantiWestCoast,05/10/2019,16,12
Avanti West Coast,"Service Update: Due to ongoing engineering works, some services between London Euston and Glasgow may be affected. Please check our website for detailed information. #AvantiWestCoast",04/10/2019,13,18
Avanti West Coast,Sometimes your seat needs to take a seat.,03/10/2019,19,13
Avanti West Coast,Service Announcement: Trains on the Edinburgh to Glasgow route are running as per schedule. We wish you a pleasant journey with AvantiWestCoast! #AvantiWestCoast,02/10/2019,28,11
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,01/10/2019,25,18
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",30/09/2019,20,9
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,29/09/2019,16,19
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",28/09/2019,71,5
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,27/09/2019,19,6
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",26/09/2019,58,10
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",25/09/2019,66,16
Avanti West Coast,"Customer Information: If you have any questions or require assistance, please reach out to our customer support team. We're here to help! #AvantiWestCoast",24/09/2019,43,4
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,23/09/2019,41,13
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,22/09/2019,63,7
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,21/09/2019,72,12
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",20/09/2019,17,2
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,19/09/2019,79,5
Avanti West Coast,"Tell us your destination, without telling us your destination",18/09/2019,65,15
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,17/09/2019,8,18
Avanti West Coast,Travel info can be found here: https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/christmas-planned-work-2021. We hope you all have a wonderful festive break,16/09/2019,50,12
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,15/09/2019,72,3
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,14/09/2019,7,5
Avanti West Coast, Attention Passengers: We value your feedback. Share your travel experience with us and let us know how we can enhance your journey. #AvantiWestCoast,13/09/2019,55,9
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",12/09/2019,53,20
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,11/09/2019,90,7
Avanti West Coast, Currently Running: Trains on the Liverpool to London Euston route are operating as scheduled. We appreciate your patronage. Train number 9012 is on time. #AvantiWestCoast,10/09/2019,22,5
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,09/09/2019,44,10
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,08/09/2019,5,12
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,07/09/2019,24,14
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",06/09/2019,15,11
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,05/09/2019,66,17
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,04/09/2019,85,15
Avanti West Coast,Cute ways to travel this month. Go green. Go train. Our new #ClimateTrain,03/09/2019,87,13
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",02/09/2019,90,18
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,01/09/2019,62,10
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,30/08/2019,47,3
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,29/08/2019,13,1
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,28/08/2019,1,3
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,27/08/2019,45,6
Avanti West Coast,"Delays Alert: Due to unforeseen circumstances, delays are expected on the Birmingham to Manchester route. Please allow extra time for your journey. #AvantiWestCoast",26/08/2019,13,5
Avanti West Coast,Are you a First Class fan?,25/08/2019,27,7
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",24/08/2019,44,3
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,23/08/2019,13,3
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,22/08/2019,39,8
